0,1,idQ,idA
is it true that i can get rid of covid by drinking cleaners,What are treatments of covid ?,278,10
will pets be tested for covid,Testing knowledge of covid .,120,14
do i need to get tested,Testing knowledge of covid .,448,14
can case severity be predicted based on anal swabs,Testing knowledge of covid .,127,14
is there a fee to be tested for covid,Testing knowledge of covid .,41,14
do i have to pay to get tested for covid,Testing knowledge of covid .,365,14
why are we testing for covid,Testing knowledge of covid .,491,14
how do i know if i need to be tested,Testing knowledge of covid .,345,14
can i test my pet for covid,Testing knowledge of covid .,273,14
have anal swab tests been linked with case severity,Testing knowledge of covid .,479,14
do covid tests help,Testing knowledge of covid .,161,14
does the presence of covid in anal swabs determine how severe it is,Testing knowledge of covid .,50,14
how much does a covid test cost,Testing knowledge of covid .,39,14
are covid tests being used on pets,Testing knowledge of covid .,412,14
can i test myself for covid just in case,Testing knowledge of covid .,426,14
is there a correlation between severity and anal swab tests,Testing knowledge of covid .,521,14
are there requirements to be tested,Testing knowledge of covid .,474,14
what is the point of testing people for covid,Testing knowledge of covid .,231,14
am i able to test my pet for covid,Testing knowledge of covid .,110,14
will i be charged for a covid test,Testing knowledge of covid .,27,14
how can i tell if i have the flu or covid,What is the difference between covid and other diseases ?,215,4
what is the relation between sars cov and covid,What is the difference between covid and other diseases ?,145,4
what are the differences between influenza and covid,What is the difference between covid and other diseases ?,196,4
what makes covid particularly dangerous,What is the difference between covid and other diseases ?,42,4
what makes covid more dangerous than sars,What is the difference between covid and other diseases ?,194,4
are there ways to tell if its covid or flu,What is the difference between covid and other diseases ?,457,4
are there covids before this one,What is the difference between covid and other diseases ?,527,4
how is covid dangerous,What is the difference between covid and other diseases ?,80,4
how can we distinguish between covid and the flu,What is the difference between covid and other diseases ?,248,4
how long has covid existed,What is the difference between covid and other diseases ?,349,4
is sars and covid the same thing,What is the difference between covid and other diseases ?,430,4
are sars cov and covid related,What is the difference between covid and other diseases ?,105,4
was covid preceded by covid 18,What is the difference between covid and other diseases ?,6,4
how does covid differ from the flu,What is the difference between covid and other diseases ?,37,4
is there any way to tell between covid and flu,What is the difference between covid and other diseases ?,51,4
which stocks are the most profitable during covid,How covid affects the economic ?,402,7
what is the reasoning behind covid affecting the stock market,How covid affects the economic ?,33,7
for what reason is the stock market affected by covid,How covid affects the economic ?,529,7
will i be able to make money by buying stocks,How covid affects the economic ?,475,7
in what ways has the it industry been affected by covid,How covid affects the economic ?,53,7
how has covid affected the it industry,How covid affects the economic ?,486,7
can covid cause secondary illnesses,What is the symptoms of covid ?,44,6
how quickly will symptoms of covid appear,What is the symptoms of covid ?,295,6
if i have covid will i have a stroke,What is the symptoms of covid ?,193,6
can you have a stroke because of covid,What is the symptoms of covid ?,271,6
is it possible to get a stroke from covid,What is the symptoms of covid ?,210,6
is there a predictable initial symptom of covid,What is the symptoms of covid ?,387,6
what are the beginning symptoms for covid,What is the symptoms of covid ?,468,6
are there other illnesses that result from covid,What is the symptoms of covid ?,416,6
what other disease will covid result in,What is the symptoms of covid ?,89,6
how do covid symptom start,What is the symptoms of covid ?,357,6
which disease does covid cause,What is the symptoms of covid ?,259,6
do covid patients get strokes,What is the symptoms of covid ?,197,6
can you have two viruses at once,Having COVID,406,5
what are the ways that covid can kill people,Having COVID,507,5
do we know how long covid incubates,Having COVID,87,5
what is the maximum time that someone can have covid without symptoms,Having COVID,279,5
will covid result in permanent damage,Having COVID,119,5
how does covid cause death,Having COVID,344,5
how long does it take for infected people to show symptoms,Having COVID,160,5
what is covids incubation period,Having COVID,34,5
will having the flu prevent me from getting covid,Having COVID,112,5
am i at risk for covid if i have the flu,Having COVID,252,5
can you get covid if you already have the flu,Having COVID,338,5
are there any permanent effects of covid,Having COVID,104,5
how risky is it to go on vacation,What would you if you found out you or other had covid ?,233,9
how can i stay safe if someone i live with gets covid,What would you if you found out you or other had covid ?,443,9
are there any steps that suspected covid patients should take,What would you if you found out you or other had covid ?,213,9
can i still travel,What would you if you found out you or other had covid ?,153,9
will i get covid if i go on a trip,What would you if you found out you or other had covid ?,81,9
if a family member gets sick from covid what do i do,What would you if you found out you or other had covid ?,315,9
are there any steps i should take if i think someone i live with has covid,What would you if you found out you or other had covid ?,165,9
is it safe to go on vacation,What would you if you found out you or other had covid ?,98,9
what are the procedures that i should take if i think i have covid,What would you if you found out you or other had covid ?,348,9
what is the best way to deal with stress during lockdown,What would you if you found out you or other had covid ?,414,9
