0,1,idQ,idA
What was the name of that popular song the Creeps sang ?,Provide some facts about this entity .,2766,0
What 's the international radio code word for the letter F ?,Provide some facts about this entity .,1243,0
Which two products use a tiger as their symbol ?,Provide some facts about this entity .,1224,0
What soft drink would provide me with the biggest intake of caffeine ?,Provide some facts about this entity .,2709,0
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",Provide some facts about this entity .,2645,0
Which gender has bigger thighs ?,Provide some facts about this entity .,1939,0
What historical event happened in Dogtown in 1899 ?,Provide some facts about this entity .,518,0
What net game sees its women 's world amateur champions receive the Uber Cup ?,Provide some facts about this entity .,2676,0
What is the only modern language that capitalizes its singular first-person pronoun ?,Provide some facts about this entity .,1280,0
What 's the Hungarian word for pepper ?,Provide some facts about this entity .,1301,0
What Ernest Hemingway novel had the working title Fiesta ?,Provide some facts about this entity .,8,0
In what ways did Ivan IV support Russian expansion ?,Provide some facts about this entity .,1663,0
Which language has the most words ?,Provide some facts about this entity .,1632,0
What is the correct way to mount a roll of toilet paper ?,Provide some facts about this entity .,1810,0
What 's the term for a limestone deposit rising from the floor of a cave ?,Provide some facts about this entity .,2218,0
What is the greatest source of `` white '' magic in the Marvel Universe ?,Provide some facts about this entity .,1473,0
What was the food of the Greek gods called ?,Provide some facts about this entity .,726,0
What is a fear of jealousy ?,Provide some facts about this entity .,839,0
What was the first TV set to include a remote control ?,Provide some facts about this entity .,632,0
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,Provide some facts about this entity .,1987,0
What are the shortest and the longest songs ever produced ?,Provide some facts about this entity .,1911,0
Aspartame is known by what other name ?,Provide some facts about this entity .,1422,0
What new games are available for Nintendo 64 ?,Provide some facts about this entity .,2779,0
What 's the second-most-used murder weapon in the U.S. ?,Provide some facts about this entity .,1225,0
What Leoncavallo opera features a prologue by a clown ?,Provide some facts about this entity .,2195,0
Name the two mystical ravens Odin has at his command .,Provide some facts about this entity .,2791,0
What organ contains the islands of Langerhans ?,Provide some facts about this entity .,1870,0
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,Provide some facts about this entity .,2462,0
What kind of a sports team is the Wisconsin Badgers ?,Provide some facts about this entity .,1774,0
"What is the smallest thing seen under the most powerful microscope , and how big is it ?",Provide some facts about this entity .,2468,0
What holidays are celebrated in Ireland ?,Provide some facts about this entity .,1848,0
What is celebrated during the week of February 21-27 ?,Provide some facts about this entity .,83,0
What sport features snatches and clean jerks ?,Provide some facts about this entity .,676,0
What color tennis balls are used at Wimbledon ?,Provide some facts about this entity .,2603,0
What card game can feature dealer 's choice ?,Provide some facts about this entity .,1226,0
What 's approaching when a cyclist shouts : `` Oil '' ?,Provide some facts about this entity .,2166,0
What was paper made of in the late 16th century ?,Provide some facts about this entity .,2563,0
What 's the name of the tiger that advertises for Frosted Flakes cereal ?,Provide some facts about this entity .,735,0
Which breakfast cereal brought you `` the best each morning '' ?,Provide some facts about this entity .,719,0
What handicraft requires you to interlace your warp and weft ?,Provide some facts about this entity .,2251,0
What was the monster in Spielberg 's film `` Jaws '' ?,Provide some facts about this entity .,2776,0
Stuart Hamblen is considered to be the first singing cowboy of what ?,Provide some facts about this entity .,232,0
What rum is so `` mixable '' it is a one-brand bar ?,Provide some facts about this entity .,415,0
What animal was the heat-seeking missile called the Sidewinder named for ?,Provide some facts about this entity .,907,0
What terror of the sea did Johnny Horton sing about ?,Provide some facts about this entity .,2743,0
What 's the literary term for a play on words ?,Provide some facts about this entity .,128,0
What TV series features the adventures of a married couple named Jonathan and Jennifer ?,Provide some facts about this entity .,341,0
What two body parts grow all your life ?,Provide some facts about this entity .,142,0
"What creature is the absolute fastest in moving in the world , birds , mammals , etc. , ?",Provide some facts about this entity .,364,0
What flower did Vincent Van Gogh paint ?,Provide some facts about this entity .,2665,0
What are the diseases that can be cured by black cumin ?,Provide some facts about this entity .,974,0
What Tom Wolfe book is about the Mercury astronauts ?,Provide some facts about this entity .,1152,0
What operating system do IBM-compatible machines use ?,Provide some facts about this entity .,2609,0
"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",Provide some facts about this entity .,1382,0
What kind of hat does Bat Masterson wear ?,Provide some facts about this entity .,1400,0
What is the chemical symbol for nitrogen ?,Provide some facts about this entity .,2636,0
"What TV show premiered on January 15 , 1981 ?",Provide some facts about this entity .,1915,0
The operating system that runs on IBM-compatible machines is called what ?,Provide some facts about this entity .,2224,0
What type of hunting are retrievers used for ?,Provide some facts about this entity .,742,0
What is the name of the song that Dracula plays on the organ ?,Provide some facts about this entity .,2313,0
Which operating system runs on IBM-compatible machines ?,Provide some facts about this entity .,489,0
What is state tree of Nebraska ?,Provide some facts about this entity .,1653,0
Which comic book was not spawned directly from the pulp magazines ?,Provide some facts about this entity .,213,0
What non-alcoholic syrup is made from pomegranate juice ?,Provide some facts about this entity .,2210,0
What is the dot on an the letter i called ?,Provide some facts about this entity .,2484,0
What is the name of the Michelangelo painting that shows two hands with fingers touching ?,Provide some facts about this entity .,79,0
What is the Scotch `` for people who know the difference '' ?,Provide some facts about this entity .,1491,0
What is Mississippi 's state animal ?,Provide some facts about this entity .,1795,0
What does a farrier put shoes on ?,Provide some facts about this entity .,923,0
What Stephen King novel is set in a graveyard for pets ?,Provide some facts about this entity .,2328,0
"What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?",Provide some facts about this entity .,2556,0
What is a fear of food ?,Provide some facts about this entity .,2533,0
Name a Gaelic language .,Provide some facts about this entity .,2162,0
Which infectious disease kills the most people worldwide ?,Provide some facts about this entity .,1876,0
Madonna hocks which soft drink ?,Provide some facts about this entity .,1593,0
"What drink is formed of tequila , orange juice and galliano ?",Provide some facts about this entity .,1022,0
What foods contain the most protein ?,Provide some facts about this entity .,339,0
What 's bottled in jeroboams ?,Provide some facts about this entity .,502,0
What basketball maneuver did Bert Loomis invent ?,Provide some facts about this entity .,1960,0
What are the signs of a country going into a recession ?,Provide some facts about this entity .,1559,0
What is the longest word in the English language ?,Provide some facts about this entity .,679,0
What weapon did the crossed slits in English castles accommodate ?,Provide some facts about this entity .,999,0
What is the belt of low pressure around the equator called ?,Provide some facts about this entity .,1879,0
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,Provide some facts about this entity .,1477,0
What class is categorized as the bourgeoisie ?,Provide some facts about this entity .,890,0
What disease did August von Wassermann develop a specific test for in 196 ?,Provide some facts about this entity .,2695,0
What letter is to the right of K on a typewriter keyboard ?,Provide some facts about this entity .,2417,0
What are the four elements ?,Provide some facts about this entity .,2737,0
What is the Islamic counterpart to the Red Cross ?,Provide some facts about this entity .,1089,0
What are close encounters of the first and second kind ?,Provide some facts about this entity .,1045,0
What is the fear of the computer called ?,Provide some facts about this entity .,623,0
What fowl grabs the spotlight after the Chinese Year of the Monkey ?,Provide some facts about this entity .,1957,0
What part of their attire were `` pothooks '' to cowboys of the Old West ?,Provide some facts about this entity .,774,0
What was the name of the flight that Fawaz Younis hijacked ?,Provide some facts about this entity .,183,0
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,Provide some facts about this entity .,2000,0
What fastener did Whitcomb Judson patent in 1893 ?,Provide some facts about this entity .,2414,0
What was lost and regained by poet John Milton ?,Provide some facts about this entity .,496,0
What were the ceremony traditions like during the Elizabethian times ?,Provide some facts about this entity .,2697,0
What is the weakest bone in the body ?,Provide some facts about this entity .,2444,0
What color were Ernest Hemingway 's eyes ?,Provide some facts about this entity .,1389,0
What was Dwight Eisenhower 's favorite card game ?,Provide some facts about this entity .,1246,0
What animals acted as lapwarmers for American colonists in church ?,Provide some facts about this entity .,2157,0
What is Jell-O made from ?,Provide some facts about this entity .,873,0
What interesting method was used to run the credits in the early Popeye cartoons ?,Provide some facts about this entity .,1925,0
What drink is the best thirst-quencher ?,Provide some facts about this entity .,2783,0
What movie did Madilyn Kahn star in with Gene Wilder ?,Provide some facts about this entity .,1996,0
"What was the name of the American ship sunk by a mine in Havana harbor , causing the Spanish-American war ?",Provide some facts about this entity .,2649,0
What 1964 film introduced the song My Kind of Town ?,Provide some facts about this entity .,2710,0
What beer 's name is translated as `` lion brew '' ?,Provide some facts about this entity .,1883,0
What is the mascot for Notre Dame University ?,Provide some facts about this entity .,2552,0
A corgi is a kind of what ?,Provide some facts about this entity .,834,0
What does a phobophobe fear ?,Provide some facts about this entity .,796,0
What is a fear of glass ?,Provide some facts about this entity .,1341,0
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,Provide some facts about this entity .,1461,0
What is the name of David Letterman 's dog ?,Provide some facts about this entity .,2644,0
What animal causes the biggest threat to humans ?,Provide some facts about this entity .,1631,0
What are the most common elements in seawater ?,Provide some facts about this entity .,721,0
What 's the hardest substance in the human body ?,Provide some facts about this entity .,1170,0
What is the name given to the Islamic counterpart of the Red Cross ?,Provide some facts about this entity .,730,0
What movie has made the most money ?,Provide some facts about this entity .,1079,0
What do humans catch zoonose diseases from ?,Provide some facts about this entity .,2002,0
What is `` the great American family cereal '' ?,Provide some facts about this entity .,2040,0
Name the operating system that runs on IBM-compatible machines .,Provide some facts about this entity .,1736,0
What are the historical trials following World War II called ?,Provide some facts about this entity .,2856,0
What were hairy bank notes in the fur trade ?,Provide some facts about this entity .,2197,0
What does a heliologist study ?,Provide some facts about this entity .,1551,0
What is the fastest fish in the world ?,Provide some facts about this entity .,1627,0
"In AD 999 , what sort of celebrations , fears , were there ?",Provide some facts about this entity .,355,0
What is the medical term for cancer of the blood ?,Provide some facts about this entity .,109,0
What was the sequel to The Pink Panther ?,Provide some facts about this entity .,1546,0
What organic fuel do bog-dwellers use a `` slane '' to cut ?,Provide some facts about this entity .,1816,0
What is a fear of gravity ?,Provide some facts about this entity .,2431,0
What TV show did John Sebastian sing the theme for ?,Provide some facts about this entity .,184,0
"What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?",Provide some facts about this entity .,2530,0
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?,Provide some facts about this entity .,836,0
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,Provide some facts about this entity .,297,0
Which airplane was Fawaz Younis convicted of hijacking ?,Provide some facts about this entity .,470,0
What 's the term for a bet before cards are dealt ?,Provide some facts about this entity .,331,0
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,Provide some facts about this entity .,1707,0
Winnie the Pooh is what kind of animal ?,Provide some facts about this entity .,1033,0
What is the quickest and easiest way to get nail polish out of clothes ?,Provide some facts about this entity .,912,0
What is another word for diet ?,Provide some facts about this entity .,2378,0
What did Benny Carter play ?,Provide some facts about this entity .,1675,0
What 's a Craps player called ?,Provide some facts about this entity .,1547,0
What were the achievements of Richard Nixon ?,Provide some facts about this entity .,2565,0
What was John Steinbeck 's travelling companion Charley ?,Provide some facts about this entity .,2757,0
What animal do buffalo wings come from ?,Provide some facts about this entity .,1204,0
What is the brand name of daminozide ?,Provide some facts about this entity .,668,0
What color were their horses ?,Provide some facts about this entity .,238,0
What are the Cleveland Indians also called ?,Provide some facts about this entity .,2064,0
What 1976 Deep Throat clone provides the leading lady with a second larynx ?,Provide some facts about this entity .,885,0
What 's the only mammal that can 't jump ?,Provide some facts about this entity .,1066,0
What is the world 's best selling cookie ?,Provide some facts about this entity .,1018,0
What does a resurrectionist steal ?,Provide some facts about this entity .,1264,0
What is a fear of being alone ?,Provide some facts about this entity .,988,0
Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,Provide some facts about this entity .,2152,0
"Which mammal lives , breeds , eats , and sleeps underground ?",Provide some facts about this entity .,1872,0
"What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?",Provide some facts about this entity .,1898,0
Which thrilled taste buds first - Snickers or 3 Musketeers ?,Provide some facts about this entity .,1134,0
What 's the U.S. Navy hymn ?,Provide some facts about this entity .,1550,0
What product did Robert Conrad dare people to knock off his shoulder ?,Provide some facts about this entity .,797,0
What line of candy products included Super Skrunch and Peanut Butter Oompas ?,Provide some facts about this entity .,606,0
What 's the geographic term for the submerged fringe of a continent ?,Provide some facts about this entity .,589,0
What Shakespearean play featured Shylock ?,Provide some facts about this entity .,1447,0
What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?,Provide some facts about this entity .,343,0
What product features a frog that says `` dig 'em '' ?,Provide some facts about this entity .,440,0
Aspartame is also known as what ?,Provide some facts about this entity .,2270,0
What 's the term for an organism that lives on or in another ?,Provide some facts about this entity .,1845,0
What was George Washington afraid of ?,Provide some facts about this entity .,2057,0
What do the French call La Manche ?,Provide some facts about this entity .,1827,0
Which condiment was once sold as a patent medicine ?,Provide some facts about this entity .,2238,0
What does Final Four refer to in the sports world ?,Provide some facts about this entity .,658,0
What 1966 boob tube bomb took astronauts back to prehistoric times ?,Provide some facts about this entity .,13,0
What therapy attempts to elicit the `` primal scream '' ?,Provide some facts about this entity .,1852,0
Which side of the face do most artists tend to show more of in self-portraits ?,Provide some facts about this entity .,1111,0
What kind of guitar did Jimi Hendrix play ?,Provide some facts about this entity .,2874,0
What horse did Zorro ride ?,Provide some facts about this entity .,2144,0
Ray Charles plays which instrument ?,Provide some facts about this entity .,996,0
What does a deltiologist collect ?,Provide some facts about this entity .,421,0
What was the name of the `` Little Rascals '' dog ?,Provide some facts about this entity .,773,0
What product does `` Mrs. Olsen '' promote ?,Provide some facts about this entity .,807,0
What colors is magenta made of ?,Provide some facts about this entity .,466,0
"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .",Provide some facts about this entity .,1552,0
What book did Aaron Hass write ?,Provide some facts about this entity .,2360,0
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,Provide some facts about this entity .,1830,0
What is the movie Jonathan Livingstone Seagull ?,Provide some facts about this entity .,1901,0
What can I use to remove the stubborn gummed labels from some diskettes ?,Provide some facts about this entity .,883,0
What Caribbean cult did Marcus Garvey originate ?,Provide some facts about this entity .,603,0
What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?,Provide some facts about this entity .,686,0
What is the rounded part on the top of a matchbook called ?,Provide some facts about this entity .,1626,0
What are the 28 tenses in the English language ?,Provide some facts about this entity .,1037,0
Who were John F. Kennedy 's dogs ?,Provide some facts about this entity .,2332,0
"What dropped 1 , 313 feet in 1980 ?",Provide some facts about this entity .,1408,0
What five-time winner of the Kentucky Derby lost his first 25 races ?,Provide some facts about this entity .,2161,0
What was the name of the U.S. 's first manned space program ?,Provide some facts about this entity .,2451,0
What 's the most popular form of bridge ?,Provide some facts about this entity .,1386,0
"When it 's time to relax , what one beer stands clear ?",Provide some facts about this entity .,2559,0
What kind of wine is Spumante ?,Provide some facts about this entity .,2736,0
What did Tristan come back as ?,Provide some facts about this entity .,2785,0
What was the eighth day following the Nones in each month of the Roman calendar called ?,Provide some facts about this entity .,1044,0
What 's the highest possible bid in Contract Bridge ?,Provide some facts about this entity .,870,0
What 's destroyed in Genesis 19 : 24 ?,Provide some facts about this entity .,1595,0
What was the first Lifesaver flavor ?,Provide some facts about this entity .,2816,0
What are fingernails made of ?,Provide some facts about this entity .,1974,0
What is considered the costliest disaster the insurance industry has ever faced ?,Provide some facts about this entity .,2427,0
What two animals are specifically mentioned as being in Noah 's Ark ?,Provide some facts about this entity .,945,0
What should the oven be set at for baking Peachy Oat Muffins ?,Provide some facts about this entity .,784,0
What does the Peugeot company manufacture ?,Provide some facts about this entity .,710,0
"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",Provide some facts about this entity .,1238,0
What is the only primate to lack pigment in the palms of its hands ?,Provide some facts about this entity .,2156,0
"What garment was named for Bradley , Voorhees and Day ?",Provide some facts about this entity .,277,0
What is a fear of punishment ?,Provide some facts about this entity .,2469,0
"What 's played at Wembley Stadium , London , every May ?",Provide some facts about this entity .,391,0
What is a fear of shadows ?,Provide some facts about this entity .,826,0
What were the five opening words on Ben Casey ?,Provide some facts about this entity .,678,0
What 's a male witch called ?,Provide some facts about this entity .,1906,0
What English word has the most letters ?,Provide some facts about this entity .,597,0
What international sport was originally called hurley ?,Provide some facts about this entity .,2141,0
What are the top vegetable crops in the world ?,Provide some facts about this entity .,134,0
What fruit does the ficus produce ?,Provide some facts about this entity .,309,0
What is the nickname of the Cleveland Indians ?,Provide some facts about this entity .,2083,0
What bowl game began as an East-West contest between Michigan and Stanford in 192 ?,Provide some facts about this entity .,1289,0
"What is the longest chemical name , consisting of 35 letters ?",Provide some facts about this entity .,1028,0
What do you get by mixing gin and vermouth ?,Provide some facts about this entity .,272,0
What song put James Taylor in the limelight ?,Provide some facts about this entity .,1192,0
What 's the Southern dish made of pigs ' small intestines ?,Provide some facts about this entity .,247,0
What is a female rabbit called ?,Provide some facts about this entity .,2287,0
What is the name for clouds that produce rain ?,Provide some facts about this entity .,1102,0
"What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?",Provide some facts about this entity .,593,0
Name four comic strips about pilots .,Provide some facts about this entity .,2247,0
What 's the slowest Olympic swimming stroke ?,Provide some facts about this entity .,2258,0
What sport does Chris Jogis play ?,Provide some facts about this entity .,1425,0
Which cats pursued Tweety Pie in his first cartoon appearance ?,Provide some facts about this entity .,1548,0
What sports magazine has the largest circulation ?,Provide some facts about this entity .,1333,0
What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?,Provide some facts about this entity .,1733,0
What are the names of all the U.S. Navy aircraft carriers ?,Provide some facts about this entity .,2419,0
What plant has the largest seed ?,Provide some facts about this entity .,15,0
Which drug is commonly used to treat AIDS ?,Provide some facts about this entity .,1034,0
"What were Baffin , Frobisher and Franklin looking for ?",Provide some facts about this entity .,274,0
What are emblazoned on the Jolly Roger ?,Provide some facts about this entity .,925,0
What is the best way to travel in Japan ?,Provide some facts about this entity .,1469,0
What part of your body contains the corpus callosum ?,Provide some facts about this entity .,106,0
Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?,Provide some facts about this entity .,1531,0
What soft drink held a national flavor poll in 1967 ?,Provide some facts about this entity .,1643,0
What do bicornate animals have two of ?,Provide some facts about this entity .,222,0
What color of dry wine should be served with veal roasts and chops ?,Provide some facts about this entity .,1459,0
What is the predominant color of the Tab label ?,Provide some facts about this entity .,38,0
What is a fear of water ?,Provide some facts about this entity .,451,0
What Mary Tyler Moore Show regular came into the world as Tadeus Wladyslaw Konopka ?,Provide some facts about this entity .,1507,0
What is a fear of drinking ?,Provide some facts about this entity .,2298,0
What language is mostly spoken in Brazil ?,Provide some facts about this entity .,1430,0
What species is a colt ?,Provide some facts about this entity .,919,0
What kind of species is the monster in the film `` Jaws '' ?,Provide some facts about this entity .,1184,0
What is April 's gemstone ?,Provide some facts about this entity .,2176,0
What 's the best way to lose the flab under your chin and around your face ?,Provide some facts about this entity .,614,0
What are dinosaur droppings called ?,Provide some facts about this entity .,2225,0
What book is the follow-up to Future Shock ?,Provide some facts about this entity .,2793,0
What was Connecticut 's first constitution called ?,Provide some facts about this entity .,732,0
For what disease is the drug Sinemet used as a treatment ?,Provide some facts about this entity .,913,0
What Judith Rossner novel was made into a film starring Diane Keaton ?,Provide some facts about this entity .,1659,0
What is the name of the largest water conservancy project in China ?,Provide some facts about this entity .,899,0
What bird can swim but can 't fly ?,Provide some facts about this entity .,793,0
What is a fear of everything ?,Provide some facts about this entity .,1322,0
"What disease plagued Europe , Africa and Asia ?",Provide some facts about this entity .,1936,0
What is the longest-running television series ?,Provide some facts about this entity .,450,0
What is the most famous German word in the English language ?,Provide some facts about this entity .,2838,0
"What spider makes a superb pet , even said to recognize its master ?",Provide some facts about this entity .,1540,0
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,Provide some facts about this entity .,81,0
"What literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?",Provide some facts about this entity .,1417,0
What does a chef coddle eggs in ?,Provide some facts about this entity .,1127,0
"What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?",Provide some facts about this entity .,87,0
"What drink is made up of rum , coconut milk and pineapple ?",Provide some facts about this entity .,697,0
Madonna advertises for what soft drink ?,Provide some facts about this entity .,2175,0
What car was driven in the 199 release of `` Smokey and the Bandit '' ?,Provide some facts about this entity .,314,0
What were the names of the three ships used by Columbus ?,Provide some facts about this entity .,492,0
What do you call a group of geese ?,Provide some facts about this entity .,23,0
What substance did Joseph Priestley name for its ability to erase pencil marks ?,Provide some facts about this entity .,340,0
What film canine is buried in Pere-Lachaise cemetery in Paris ?,Provide some facts about this entity .,2436,0
What is a fear of trees ?,Provide some facts about this entity .,1002,0
What are the two languages of Malta ?,Provide some facts about this entity .,89,0
What do you call a book of quotes ?,Provide some facts about this entity .,1310,0
What constitutes an adult ?,Provide some facts about this entity .,871,0
What are the 7 Wonders of the World ?,Provide some facts about this entity .,2142,0
What is a fear of color ?,Provide some facts about this entity .,2090,0
What color are a cherry tree 's flowers ?,Provide some facts about this entity .,2330,0
What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?,Provide some facts about this entity .,2578,0
What cigarette is `` a whole new world '' ?,Provide some facts about this entity .,1535,0
What is widely used to detect birth defects ?,Provide some facts about this entity .,2714,0
What type is a snail ?,Provide some facts about this entity .,2336,0
What is the brand name of a chemical used to control ripening ?,Provide some facts about this entity .,2646,0
What are the languages spoken by the natives in Afghanistan ?,Provide some facts about this entity .,1622,0
What are some ways to help someone with Chicken Pox ?,Provide some facts about this entity .,1311,0
What do the Japanese call Japan ?,Provide some facts about this entity .,2196,0
What book was F. Scott Fitzgerald working on when he died in Hollywood in 194 ?,Provide some facts about this entity .,1435,0
Which magazine is `` fine entertainment for men '' ?,Provide some facts about this entity .,1712,0
"When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?",Tell me something about this persn .,1307,5
Name the lawyer for Randy Craft .,Tell me something about this persn .,2532,5
Who gave King Arthur the round table ?,Tell me something about this persn .,2118,5
Who was the conservationist who served as spokesperson for Post Grape Nuts ?,Tell me something about this persn .,2691,5
What is the best distance education university or college ?,Tell me something about this persn .,1938,5
What 2th-century fictional character attends Pencey Prep School ?,Tell me something about this persn .,2283,5
Who was William Henry Harrison ?,Tell me something about this persn .,1096,5
Which police department made the largest cocaine seizure ever in Ventura County ?,Tell me something about this persn .,571,5
What New York Yankee was known as The Iron Horse ?,Tell me something about this persn .,2518,5
What is the present Pope named ?,Tell me something about this persn .,652,5
What was football star Elroy Hirsch 's nickname ?,Tell me something about this persn .,1699,5
Who gave us the `` Rolling Writer '' ?,Tell me something about this persn .,1900,5
"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",Tell me something about this persn .,2867,5
Which team won the Super Bowl in 1968 ?,Tell me something about this persn .,1678,5
Name the three races unleashed by the Celestials in Marvel comics .,Tell me something about this persn .,365,5
What Green Bay Packers coach philosophized : `` There 's nothing that stokes the fire like hate '' ?,Tell me something about this persn .,1633,5
Who was the only person convicted in the My Lai Massacre ?,Tell me something about this persn .,481,5
What store does Martha Stewart advertise for ?,Tell me something about this persn .,2034,5
What is the most popular last name ?,Tell me something about this persn .,472,5
Who is the sexiest women in the world ?,Tell me something about this persn .,1283,5
Who said `` the only thing we have to fear is fear itself '' ?,Tell me something about this persn .,36,5
Who patented the first phonograph ?,Tell me something about this persn .,1166,5
What is her husband 's name ?,Tell me something about this persn .,2493,5
Who fired Maria Ybarra from her position in San Diego council ?,Tell me something about this persn .,242,5
Who was the first black golfer to tee off in the Masters ?,Tell me something about this persn .,1951,5
What Mormon leader was said to have had 27 wives ?,Tell me something about this persn .,2227,5
What California governor said : `` Inaction may be the highest form of action '' ?,Tell me something about this persn .,1817,5
What woman pitcher has struck out Ted Williams and Hank Aaron ?,Tell me something about this persn .,2582,5
Which NBA players had jersey number 0 ?,Tell me something about this persn .,1179,5
Who was Garrett Morgan married to ?,Tell me something about this persn .,396,5
In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?,Tell me something about this persn .,2051,5
What manufacturers are there in Texas ?,Tell me something about this persn .,52,5
What U.S. President showed a fondness for munching on bee pollen bars ?,Tell me something about this persn .,1362,5
What was the name of the lawyer who represented Randy Steven Craft ?,Tell me something about this persn .,2844,5
Who makes the `` cross-your-heart bra '' ?,Tell me something about this persn .,1397,5
Who owns CNN ?,Tell me something about this persn .,1940,5
What U.S. vice-president killed Alexander Hamilton in a duel ?,Tell me something about this persn .,229,5
What attorneys work for The Center for the Defense of Free Enterprise ?,Tell me something about this persn .,1099,5
Who loved Flash Gordon besides Dale ?,Tell me something about this persn .,1896,5
What hockey player did Ronald Reagan joke he would swap Texas for ?,Tell me something about this persn .,1730,5
Who was the supreme god of Germanic religion ?,Tell me something about this persn .,1306,5
What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?,Tell me something about this persn .,2048,5
What was called the world 's largest department store ?,Tell me something about this persn .,1479,5
What was Al Capone 's nickname ?,Tell me something about this persn .,557,5
"Who is Karenna Gore , Al Gore 's oldest daughter , married to ?",Tell me something about this persn .,1143,5
What U.S. President was the first to breed mules ?,Tell me something about this persn .,2778,5
Who wrote NN DT NNP NNP '' ?,Tell me something about this persn .,1972,5
What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?,Tell me something about this persn .,1175,5
Who was the first American world chess champion ?,Tell me something about this persn .,530,5
Who were the `` filthiest people alive ? '',Tell me something about this persn .,1421,5
What company 's logo is a `` W '' in a circle ?,Tell me something about this persn .,2406,5
Who was Secretary of State during the Nixon administration ?,Tell me something about this persn .,124,5
Who is buried in the great pyramid of Giza ?,Tell me something about this persn .,44,5
What Nobel laureate was expelled from the Philippines before the conference on East Timor ?,Tell me something about this persn .,2670,5
What is a person called that likes fire ?,Tell me something about this persn .,2787,5
Who is the only prime minister of Canada to serve 22 years but not necessarily consecutively ?,Tell me something about this persn .,275,5
What part did Benjamin Franklin play in the development of the newspaper in America ?,Tell me something about this persn .,2482,5
Name the Marvel team loosely based on DC 's Justice League of America ?,Tell me something about this persn .,2122,5
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?,Tell me something about this persn .,1538,5
Which of the following men was not married to Rita Hayworth ?,Tell me something about this persn .,1026,5
Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?,Tell me something about this persn .,1978,5
Who is the fastest guitarist ?,Tell me something about this persn .,2394,5
What are the residents of the island of Lesbos called ?,Tell me something about this persn .,285,5
What store claims to be the world 's largest department store ?,Tell me something about this persn .,2385,5
Who is the most sexy celebrity ?,Tell me something about this persn .,1954,5
Who invented Make-up ?,Tell me something about this persn .,664,5
Name the fast food chain with the golden arches .,Tell me something about this persn .,959,5
"Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen , and untamed ?",Tell me something about this persn .,296,5
Who invented the fax machine ?,Tell me something about this persn .,1756,5
Which Ventura County police department seized the largest cocaine shipment in it 's history ?,Tell me something about this persn .,2015,5
What Argentine boxer was shot dead outside a Nevada brothel in May ?,Tell me something about this persn .,618,5
Who portrayed Carl Bernstein in All the President 's Men ?,Tell me something about this persn .,532,5
Who was Picasso ?,Tell me something about this persn .,1530,5
Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?,Tell me something about this persn .,1892,5
Name a female figure skater .,Tell me something about this persn .,2279,5
Who is reputed to be the greatest maker of violins ?,Tell me something about this persn .,2022,5
Name the first private citizen to fly in space .,Tell me something about this persn .,2212,5
"Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?",Tell me something about this persn .,1821,5
Who declared : `` I think I 'll go out and milk the elk '' ?,Tell me something about this persn .,1123,5
What father and son won the Medal of Honor ?,Tell me something about this persn .,1639,5
Who is the Antichrist ?,Tell me something about this persn .,837,5
